,imedinews,palitravideo,mpn,ghn,rustavi2,bpn,ipn,publika,palitranews,1tv,postv,tiflisnews,sova,netgazeti,mtavari,metronome-mix,tvpirveli,on,bm,alia,primetime,gttv,euronewsgeorgia,formula,ambebi,metronome,jamnews,kvirispalitra,radiotavisupleba,tabula,sputnik,batumelebi,paraleli,newspress,newsline,civil,allnews,accentnews,timer,itv,frontnews2,reportiori,amerikiskhma,agenda
primetime,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gttv,9,0,3,3,6,1,5,0,3,9,3,3,1,0,1,0,1,1,0,1,0,17,2,0,0,0,0,0,1,3,1,0,1,3,0,0,1,3,0,0,3,3,0,0
euronewsgeorgia,2,1,0,5,2,0,3,4,3,4,0,1,3,1,3,1,10,4,1,2,0,2,13,4,0,1,0,0,3,1,0,1,0,0,0,1,1,6,0,0,2,1,2,0
formula,2,1,1,14,0,1,6,10,5,2,0,0,3,6,21,2,20,15,6,8,0,0,4,32,1,5,0,0,5,18,1,1,0,0,1,2,0,18,0,0,7,1,0,0
ambebi,0,0,0,0,1,2,5,1,1,2,0,0,0,1,1,4,0,1,0,2,0,0,0,1,8,1,0,0,2,2,0,0,0,0,0,0,0,2,0,0,1,1,0,0
metronome,1,3,0,6,2,1,3,1,6,0,1,0,1,1,14,0,9,9,2,3,0,0,1,5,1,19,0,0,2,6,0,1,0,0,0,0,0,5,1,0,4,0,1,0
jamnews,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
kvirispalitra,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,2,1,1,0,1,0,0,0,0,0,0,0,5,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
radiotavisupleba,0,1,0,5,2,1,5,5,4,1,0,0,2,1,9,3,9,7,2,2,0,1,3,5,2,2,0,1,21,7,0,0,0,0,1,2,1,12,0,0,4,1,2,0
tabula,1,4,2,12,6,1,6,9,4,4,0,2,2,3,16,3,11,18,5,13,0,3,1,18,2,6,1,1,7,42,3,0,0,1,0,1,1,13,0,0,8,1,0,0
sputnik,4,2,2,3,7,0,2,0,2,3,0,1,0,0,1,1,0,0,2,2,0,1,0,1,0,0,0,0,0,3,10,0,0,1,0,1,0,1,0,0,1,3,0,1
batumelebi,0,0,0,1,0,1,1,3,0,1,0,0,0,1,2,0,4,3,0,0,0,0,1,1,0,1,0,1,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0
paraleli,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,2,0,0,0
newspress,23,1,10,7,18,1,5,0,1,15,6,1,0,0,1,0,0,0,3,1,0,3,0,0,0,0,0,0,0,1,1,0,0,29,0,0,0,1,1,0,10,21,0,2
newsline,0,6,0,0,0,1,3,0,1,0,0,0,0,0,4,4,2,2,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,10,0,0,1,0,0,2,2,0,0
civil,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,1,3,1,1,0,0,0,1,2,0,0,0,0,2,1,1,0,0,0,0,4,0,3,0,0,1,0,0,0
allnews,0,1,0,1,1,0,2,0,3,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0
accentnews,4,2,1,17,2,1,11,7,9,6,0,0,6,2,23,2,22,19,8,13,0,3,6,18,2,5,1,0,12,13,1,0,1,1,1,3,1,41,0,0,11,0,0,0
timer,1,0,1,1,1,0,0,0,0,3,0,0,0,0,2,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6,0,1,2,0,0
itv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frontnews2,22,4,11,9,21,1,11,3,6,20,4,3,1,1,12,2,14,10,4,8,0,3,2,7,1,4,0,1,4,8,1,1,2,10,2,1,1,11,1,0,54,20,0,0
reportiori,49,2,18,10,34,3,12,0,1,31,11,0,2,0,2,3,1,2,2,3,0,3,1,1,1,0,0,0,1,1,3,0,0,21,2,0,0,0,2,0,20,63,1,2
amerikiskhma,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
agenda,4,0,1,1,4,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,2,0,17
